order_id,order_date,product_id,product_name,category,channel,units,base_price,discount_pct,final_price,revenue,cogs,profit,profit_margin_pct
O002010,2024-03-15,P010,Product 10,Accessories,Email,1,129.23,0.085,118.31,118.31,38.77,79.54,0.672
O002011,2024-03-20,P006,Product 6,Home,Email,1,41.43,0.232,31.82,31.82,22.79,9.03,0.284
O002012,2024-09-05,P021,Product 21,Home,Email,1,119.21,0.142,102.29,102.29,65.56,36.72,0.359
O002013,2024-06-22,P034,Product 34,Accessories,Organic,1,86.91,0.149,66.55,66.55,23.46,43.08,0.647
O002014,2024-11-24,P040,Product 40,Electronics,Google,1,157.87,0.346,134.12,134.12,153.92,-19.8,-0.148
O002015,2024-08-10,P006,Product 6,Home,Google,1,41.43,0.171,30.93,30.93,20.51,10.42,0.337
O002016,2024-10-18,P015,Product 15,Home,Email,3,82.78,0.178,68.08,204.25,136.58,67.66,0.331
O002017,2025-01-10,P050,Product 50,Supplements,Google,1,37.12,0.29,26.34,26.34,16.71,9.64,0.366
O002018,2024-02-19,P014,Product 14,Beauty,Email,3,23.63,0.196,19.01,57.04,24.81,32.22,0.565
O002019,2024-06-11,P010,Product 10,Accessories,Google,1,129.23,0.187,94.59,94.59,34.89,59.69,0.631
O002020,2024-03-04,P016,Product 16,Supplements,Organic,1,85.76,0.247,64.6,64.6,38.59,26.01,0.403
O002021,2024-01-21,P032,Product 32,Beauty,Google,1,180.54,0.118,159.25,159.25,63.19,96.06,0.603
O002022,2024-05-04,P041,Product 41,Home,Referral,1,69.3,0.196,55.68,55.68,38.11,17.57,0.316
O002023,2024-11-05,P045,Product 45,Beauty,Referral,1,36.44,0.336,31.43,31.43,16.58,14.85,0.473
O002024,2024-08-01,P022,Product 22,Beauty,Organic,3,71.35,0.142,55.12,165.35,67.43,97.92,0.592
O002025,2024-05-10,P031,Product 31,Beauty,Facebook,2,98.2,0.288,69.88,139.77,68.74,71.02,0.508
O002026,2025-03-26,P043,Product 43,Supplements,Referral,3,161.18,0.374,100.94,302.82,217.6,85.22,0.281
O002027,2024-05-24,P037,Product 37,Home,Organic,1,115.4,0.191,93.32,93.32,63.47,29.85,0.32
O002028,2024-10-15,P007,Product 7,Supplements,Google,1,18.81,0.258,13.96,13.96,8.46,5.5,0.394
O002029,2024-12-01,P018,Product 18,Supplements,Facebook,3,174.09,0.097,204.38,613.15,305.53,307.62,0.502
O002030,2024-07-06,P013,Product 13,Supplements,Referral,1,128.19,0.184,94.13,94.13,51.92,42.21,0.448
O002031,2025-06-11,P039,Product 39,Accessories,Google,1,28.79,0.179,21.28,21.28,7.77,13.5,0.635
O002032,2024-02-10,P020,Product 20,Beauty,Email,2,190.54,0.156,160.8,321.59,133.38,188.21,0.585
O002033,2025-02-11,P047,Product 47,Beauty,Google,1,32.65,0.186,26.58,26.58,11.43,15.15,0.57
O002034,2024-01-04,P022,Product 22,Beauty,Organic,1,71.35,0.313,49.03,49.03,24.97,24.05,0.491
O002035,2024-06-20,P042,Product 42,Supplements,Organic,1,51.79,0.223,36.23,36.23,20.97,15.25,0.421
O002036,2024-05-03,P007,Product 7,Supplements,Referral,1,18.81,0.135,16.28,16.28,8.46,7.81,0.48
O002037,2024-03-15,P033,Product 33,Home,Organic,1,23.37,0.266,17.14,17.14,12.85,4.29,0.25
O002038,2024-02-25,P030,Product 30,Accessories,Organic,3,194.37,0.228,149.99,449.97,174.94,275.03,0.611
O002039,2024-09-17,P009,Product 9,Beauty,Email,1,48.64,0.137,41.97,41.97,17.02,24.95,0.594
O002040,2024-09-30,P011,Product 11,Beauty,Google,1,112.08,0.088,102.22,102.22,39.23,62.99,0.616
O002041,2025-04-17,P025,Product 25,Home,Referral,2,106.61,0.258,79.08,158.17,117.27,40.9,0.259
O002042,2025-06-21,P013,Product 13,Supplements,Organic,1,128.19,0.171,95.6,95.6,51.92,43.68,0.457
O002043,2024-11-22,P045,Product 45,Beauty,Facebook,1,36.44,0.298,33.25,33.25,16.58,16.67,0.501
O002044,2024-05-06,P007,Product 7,Supplements,Google,1,18.81,0.315,12.88,12.88,8.46,4.41,0.343
O002045,2025-05-11,P036,Product 36,Beauty,Facebook,1,193.57,0.396,116.94,116.94,67.75,49.19,0.421
O002046,2024-08-12,P036,Product 36,Beauty,Email,1,193.57,0.081,160.03,160.03,60.98,99.06,0.619
O002047,2025-06-08,P043,Product 43,Supplements,Email,3,161.18,0.135,125.47,376.41,195.84,180.58,0.48
O002048,2024-03-27,P045,Product 45,Beauty,Email,1,36.44,0.147,31.08,31.08,12.75,18.33,0.59
O002049,2024-09-21,P016,Product 16,Supplements,Referral,1,85.76,0.074,79.43,79.43,38.59,40.84,0.514
O002050,2024-12-14,P037,Product 37,Home,Organic,1,115.4,0.17,124.49,124.49,82.51,41.98,0.337
O002051,2024-06-05,P017,Product 17,Home,Organic,1,124.6,0.373,70.29,70.29,61.68,8.62,0.123
O002052,2025-05-19,P050,Product 50,Supplements,Email,3,37.12,0.277,26.84,80.51,50.12,30.39,0.377
O002053,2025-06-06,P005,Product 5,Supplements,Referral,1,175.24,0.135,136.44,136.44,70.97,65.47,0.48
O002054,2024-12-15,P048,Product 48,Accessories,Referral,1,149.98,0.304,135.74,135.74,58.49,77.25,0.569
O002055,2025-01-27,P025,Product 25,Home,Facebook,3,106.61,0.233,81.75,245.25,175.9,69.35,0.283
O002056,2025-02-09,P011,Product 11,Beauty,Referral,1,112.08,0.173,92.7,92.7,39.23,53.47,0.577
O002057,2024-10-04,P006,Product 6,Home,Referral,1,41.43,0.15,35.23,35.23,22.79,12.44,0.353
O002058,2024-07-28,P004,Product 4,Supplements,Facebook,1,33.5,0.167,25.11,25.11,13.57,11.55,0.46
O002059,2025-04-22,P030,Product 30,Accessories,Google,1,194.37,0.254,144.91,144.91,58.31,86.6,0.598
O002060,2024-06-11,P043,Product 43,Supplements,Organic,2,161.18,0.159,121.95,243.91,130.56,113.35,0.465
O002061,2024-07-07,P032,Product 32,Beauty,Organic,1,180.54,0.113,144.19,144.19,56.87,87.32,0.606
O002062,2024-11-20,P045,Product 45,Beauty,Referral,1,36.44,0.187,38.49,38.49,16.58,21.91,0.569
O002063,2024-10-26,P023,Product 23,Accessories,Google,2,57.72,0.252,43.16,86.32,34.63,51.69,0.599
O002064,2024-11-27,P003,Product 3,Accessories,Google,1,43.86,0.263,42.0,42.0,17.11,24.89,0.593
O002065,2024-04-19,P043,Product 43,Supplements,Organic,1,161.18,0.244,121.91,121.91,72.53,49.38,0.405
O002066,2025-03-22,P048,Product 48,Accessories,Google,3,149.98,0.189,121.56,364.68,134.98,229.7,0.63
O002067,2024-08-03,P045,Product 45,Beauty,Facebook,1,36.44,0.202,26.17,26.17,11.48,14.7,0.562
O002068,2024-02-10,P003,Product 3,Accessories,Organic,1,43.86,0.173,36.26,36.26,13.16,23.1,0.637
O002069,2024-04-15,P047,Product 47,Beauty,Organic,1,32.65,0.278,23.59,23.59,11.43,12.16,0.516
O002070,2025-06-19,P037,Product 37,Home,Facebook,2,115.4,0.442,57.91,115.82,114.24,1.58,0.014
O002071,2024-07-29,P039,Product 39,Accessories,Email,1,28.79,0.146,22.13,22.13,7.77,14.36,0.649
O002072,2024-09-18,P025,Product 25,Home,Email,1,106.61,0.215,83.68,83.68,58.63,25.04,0.299
O002073,2025-03-03,P010,Product 10,Accessories,Google,1,129.23,0.094,117.03,117.03,38.77,78.26,0.669
O002074,2024-10-01,P034,Product 34,Accessories,Facebook,1,86.91,0.062,81.54,81.54,26.07,55.46,0.68
O002075,2024-11-13,P022,Product 22,Beauty,Email,2,71.35,0.101,83.36,166.72,64.93,101.79,0.611
O002076,2024-01-10,P041,Product 41,Home,Referral,1,69.3,0.088,63.2,63.2,38.11,25.08,0.397
O002077,2024-07-09,P008,Product 8,Beauty,Facebook,1,148.57,0.208,105.84,105.84,46.8,59.04,0.558
O002078,2024-01-15,P035,Product 35,Beauty,Email,1,114.84,0.124,100.55,100.55,40.2,60.35,0.6
O002079,2024-02-21,P029,Product 29,Beauty,Facebook,1,120.02,0.391,73.1,73.1,42.01,31.09,0.425
O002080,2025-03-11,P022,Product 22,Beauty,Email,3,71.35,0.316,48.8,146.41,74.92,71.49,0.488
O002081,2024-12-07,P016,Product 16,Supplements,Facebook,2,85.76,0.107,99.57,199.13,100.33,98.8,0.496
O002082,2024-06-07,P026,Product 26,Supplements,Google,1,183.22,0.254,122.94,122.94,74.21,48.73,0.396
O002083,2024-05-13,P020,Product 20,Beauty,Email,1,190.54,0.129,166.01,166.01,66.69,99.32,0.598
O002084,2024-01-02,P027,Product 27,Home,Google,1,48.71,0.279,35.1,35.1,26.79,8.31,0.237
O002085,2024-06-08,P050,Product 50,Supplements,Organic,1,37.12,0.138,28.8,28.8,15.04,13.77,0.478
O002086,2024-11-18,P018,Product 18,Supplements,Google,1,174.09,0.208,179.28,179.28,101.84,77.43,0.432
O002087,2024-04-24,P022,Product 22,Beauty,Referral,1,71.35,0.097,64.43,64.43,24.97,39.46,0.612
O002088,2024-07-12,P039,Product 39,Accessories,Organic,2,28.79,0.225,20.09,40.19,15.55,24.64,0.613
O002089,2024-01-04,P033,Product 33,Home,Referral,1,23.37,0.351,15.16,15.16,12.85,2.31,0.152
O002090,2024-10-23,P025,Product 25,Home,Email,2,106.61,0.264,78.48,156.96,117.27,39.69,0.253
O002091,2024-12-01,P009,Product 9,Beauty,Facebook,2,48.64,0.265,46.48,92.96,44.26,48.7,0.524
O002092,2024-06-19,P010,Product 10,Accessories,Email,2,129.23,0.036,112.17,224.33,69.79,154.55,0.689
O002093,2024-08-07,P023,Product 23,Accessories,Email,1,57.72,0.053,49.19,49.19,15.58,33.61,0.683
O002094,2024-04-26,P008,Product 8,Beauty,Referral,1,148.57,0.219,116.0,116.0,52.0,64.0,0.552
O002095,2024-05-24,P044,Product 44,Supplements,Facebook,2,28.7,0.145,24.54,49.09,25.83,23.26,0.474
O002096,2024-08-07,P016,Product 16,Supplements,Organic,1,85.76,0.237,58.9,58.9,34.73,24.17,0.41
O002097,2025-04-09,P034,Product 34,Accessories,Referral,1,86.91,0.099,78.33,78.33,26.07,52.26,0.667
O002098,2025-05-26,P041,Product 41,Home,Facebook,1,69.3,0.186,56.38,56.38,38.11,18.26,0.324
O002099,2024-04-28,P038,Product 38,Electronics,Facebook,1,69.81,0.412,41.06,41.06,52.36,-11.3,-0.275
O002100,2024-08-12,P033,Product 33,Home,Facebook,1,23.37,0.113,18.65,18.65,11.57,7.09,0.38
O002101,2024-02-26,P022,Product 22,Beauty,Google,1,71.35,0.255,53.16,53.16,24.97,28.19,0.53
O002102,2024-11-30,P029,Product 29,Beauty,Referral,1,120.02,0.093,141.47,141.47,54.61,86.85,0.614
O002103,2024-03-27,P043,Product 43,Supplements,Facebook,2,161.18,0.292,114.1,228.19,145.06,83.13,0.364
O002104,2024-03-24,P036,Product 36,Beauty,Organic,2,193.57,0.073,179.52,359.04,135.5,223.54,0.623
O002105,2024-05-02,P041,Product 41,Home,Organic,1,69.3,0.234,53.11,53.11,38.11,15.0,0.282
O002106,2024-07-29,P008,Product 8,Beauty,Email,1,148.57,0.249,100.41,100.41,46.8,53.61,0.534
O002107,2024-09-23,P027,Product 27,Home,Organic,3,48.71,0.223,37.83,113.5,80.38,33.12,0.292
O002108,2024-07-06,P040,Product 40,Electronics,Email,1,157.87,0.321,96.45,96.45,106.56,-10.11,-0.105
O002109,2024-03-31,P026,Product 26,Supplements,Email,2,183.22,0.156,154.55,309.1,164.9,144.2,0.467
O002110,2024-03-01,P026,Product 26,Supplements,Referral,1,183.22,0.153,155.27,155.27,82.45,72.82,0.469
O002111,2024-01-22,P047,Product 47,Beauty,Organic,1,32.65,0.17,27.11,27.11,11.43,15.68,0.578
O002112,2025-06-08,P039,Product 39,Accessories,Google,2,28.79,0.134,22.45,44.89,15.55,29.34,0.654
O002113,2024-12-11,P017,Product 17,Home,Facebook,2,124.6,0.172,134.11,268.23,178.17,90.05,0.336
O002114,2024-07-08,P018,Product 18,Supplements,Referral,2,174.09,0.134,135.75,271.5,141.01,130.49,0.481
O002115,2024-09-17,P023,Product 23,Accessories,Email,1,57.72,0.082,52.99,52.99,17.31,35.68,0.673
O002116,2024-02-02,P045,Product 45,Beauty,Facebook,1,36.44,0.196,29.31,29.31,12.75,16.56,0.565
O002117,2024-02-16,P013,Product 13,Supplements,Email,1,128.19,0.296,90.22,90.22,57.69,32.54,0.361
O002118,2024-08-26,P049,Product 49,Supplements,Referral,1,118.83,0.237,81.62,81.62,48.13,33.49,0.41
O002119,2024-05-27,P014,Product 14,Beauty,Facebook,2,23.63,0.206,18.77,37.55,16.54,21.0,0.559
O002120,2024-02-23,P041,Product 41,Home,Email,2,69.3,0.189,56.21,112.42,76.22,36.2,0.322
O002121,2024-03-16,P034,Product 34,Accessories,Facebook,1,86.91,0.096,78.56,78.56,26.07,52.49,0.668
O002122,2024-08-30,P031,Product 31,Beauty,Facebook,1,98.2,0.45,48.6,48.6,30.93,17.66,0.363
O002123,2024-08-18,P023,Product 23,Accessories,Email,1,57.72,0.14,44.65,44.65,15.58,29.07,0.651
O002124,2024-03-15,P030,Product 30,Accessories,Facebook,2,194.37,0.078,179.3,358.59,116.62,241.97,0.675
O002125,2025-02-24,P028,Product 28,Home,Referral,1,72.67,0.232,55.78,55.78,39.97,15.81,0.284
O002126,2024-07-08,P026,Product 26,Supplements,Referral,2,183.22,0.132,143.06,286.11,148.41,137.7,0.481
O002127,2024-06-29,P030,Product 30,Accessories,Organic,1,194.37,0.051,165.94,165.94,52.48,113.46,0.684
O002128,2024-12-16,P002,Product 2,Supplements,Organic,2,159.24,0.267,151.78,303.57,186.31,117.25,0.386
O002129,2024-03-01,P017,Product 17,Home,Referral,1,124.6,0.193,100.53,100.53,68.53,32.01,0.318
O002130,2024-06-13,P026,Product 26,Supplements,Organic,1,183.22,0.142,141.52,141.52,74.21,67.32,0.476
O002131,2024-07-19,P004,Product 4,Supplements,Email,1,33.5,0.171,24.98,24.98,13.57,11.42,0.457
O002132,2025-03-26,P015,Product 15,Home,Facebook,2,82.78,0.276,59.94,119.89,91.05,28.83,0.241
O002133,2024-04-21,P014,Product 14,Beauty,Email,2,23.63,0.12,20.81,41.62,16.54,25.07,0.602
O002134,2024-07-15,P021,Product 21,Home,Facebook,1,119.21,0.294,75.77,75.77,59.01,16.76,0.221
O002135,2024-12-16,P036,Product 36,Beauty,Email,1,193.57,0.113,223.16,223.16,88.08,135.08,0.605
O002136,2025-04-07,P001,Product 1,Home,Organic,1,190.88,0.186,155.4,155.4,104.99,50.41,0.324
O002137,2024-03-08,P031,Product 31,Beauty,Referral,1,98.2,0.175,81.05,81.05,34.37,46.68,0.576
O002138,2024-04-21,P043,Product 43,Supplements,Facebook,1,161.18,0.322,109.25,109.25,72.53,36.72,0.336
O002139,2025-05-17,P048,Product 48,Accessories,Email,3,149.98,0.121,131.76,395.27,134.98,260.29,0.659
O002140,2025-01-26,P002,Product 2,Supplements,Email,1,159.24,0.092,144.54,144.54,71.66,72.88,0.504
O002141,2024-07-23,P010,Product 10,Accessories,Organic,1,129.23,0.126,101.69,101.69,34.89,66.79,0.657
O002142,2025-06-13,P009,Product 9,Beauty,Referral,1,48.64,0.268,32.02,32.02,15.32,16.7,0.522
O002143,2024-05-31,P003,Product 3,Accessories,Organic,1,43.86,0.178,36.07,36.07,13.16,22.91,0.635
O002144,2024-11-04,P003,Product 3,Accessories,Facebook,1,43.86,0.222,44.37,44.37,17.11,27.27,0.614
O002145,2025-06-13,P038,Product 38,Electronics,Organic,1,69.81,0.272,45.74,45.74,47.12,-1.38,-0.03
O002146,2024-10-04,P029,Product 29,Beauty,Facebook,2,120.02,0.19,97.27,194.53,84.02,110.52,0.568
O002147,2024-07-30,P017,Product 17,Home,Google,1,124.6,0.193,90.46,90.46,61.68,28.78,0.318
O002148,2024-01-10,P021,Product 21,Home,Facebook,2,119.21,0.201,95.25,190.5,131.13,59.37,0.312
O002149,2025-03-29,P040,Product 40,Electronics,Referral,3,157.87,0.177,129.96,389.89,355.2,34.7,0.089
O002150,2025-04-09,P005,Product 5,Supplements,Google,1,175.24,0.148,149.3,149.3,78.86,70.44,0.472
O002151,2024-09-15,P026,Product 26,Supplements,Referral,1,183.22,0.225,141.93,141.93,82.45,59.48,0.419
O002152,2024-07-10,P004,Product 4,Supplements,Email,1,33.5,0.134,26.12,26.12,13.57,12.55,0.481
O002153,2024-01-18,P031,Product 31,Beauty,Facebook,1,98.2,0.206,78.0,78.0,34.37,43.63,0.559
O002154,2024-04-14,P049,Product 49,Supplements,Email,1,118.83,0.223,92.31,92.31,53.47,38.83,0.421
O002155,2024-10-16,P046,Product 46,Electronics,Google,1,130.31,0.268,95.45,95.45,97.73,-2.28,-0.024
O002156,2025-04-03,P024,Product 24,Home,Organic,1,96.43,0.136,83.29,83.29,53.04,30.26,0.363
O002157,2025-01-31,P036,Product 36,Beauty,Google,1,193.57,0.377,120.5,120.5,67.75,52.75,0.438
O002158,2024-03-13,P040,Product 40,Electronics,Facebook,1,157.87,0.285,112.81,112.81,118.4,-5.59,-0.05
O002159,2025-01-10,P015,Product 15,Home,Organic,1,82.78,0.228,63.91,63.91,45.53,18.38,0.288
O002160,2025-06-15,P036,Product 36,Beauty,Facebook,2,193.57,0.123,152.82,305.64,121.95,183.69,0.601
O002161,2024-11-27,P040,Product 40,Electronics,Email,1,157.87,0.167,171.03,171.03,153.92,17.11,0.1
O002162,2024-01-04,P025,Product 25,Home,Email,1,106.61,0.186,86.8,86.8,58.63,28.17,0.325
O002163,2024-02-27,P006,Product 6,Home,Facebook,1,41.43,0.358,26.58,26.58,22.79,3.79,0.143
O002164,2025-02-20,P044,Product 44,Supplements,Referral,2,28.7,0.108,25.59,51.17,25.83,25.35,0.495
O002165,2024-10-03,P011,Product 11,Beauty,Google,1,112.08,0.126,98.0,98.0,39.23,58.77,0.6
O002166,2025-02-02,P027,Product 27,Home,Google,1,48.71,0.249,36.6,36.6,26.79,9.8,0.268
O002167,2025-02-04,P035,Product 35,Beauty,Organic,1,114.84,0.184,93.75,93.75,40.2,53.55,0.571
O002168,2025-03-29,P002,Product 2,Supplements,Facebook,1,159.24,0.154,134.76,134.76,71.66,63.11,0.468
O002169,2025-01-29,P007,Product 7,Supplements,Organic,1,18.81,0.213,14.79,14.79,8.46,6.33,0.428
O002170,2024-01-18,P001,Product 1,Home,Organic,1,190.88,0.205,151.67,151.67,104.99,46.68,0.308
O002171,2024-04-06,P014,Product 14,Beauty,Google,2,23.63,0.089,21.53,43.06,16.54,26.52,0.616
O002172,2024-09-05,P031,Product 31,Beauty,Email,1,98.2,0.245,74.19,74.19,34.37,39.81,0.537
O002173,2024-08-22,P037,Product 37,Home,Google,1,115.4,0.17,86.25,86.25,57.12,29.13,0.338
O002174,2024-11-19,P003,Product 3,Accessories,Facebook,1,43.86,0.319,38.84,38.84,17.11,21.73,0.56
O002175,2025-04-18,P024,Product 24,Home,Organic,1,96.43,0.174,79.67,79.67,53.04,26.64,0.334
O002176,2024-04-08,P030,Product 30,Accessories,Facebook,1,194.37,0.239,147.87,147.87,58.31,89.56,0.606
O002177,2024-02-12,P005,Product 5,Supplements,Organic,2,175.24,0.2,140.21,280.41,157.72,122.7,0.438
O002178,2024-05-29,P024,Product 24,Home,Google,3,96.43,0.196,77.51,232.54,159.11,73.43,0.316
O002179,2025-03-18,P019,Product 19,Accessories,Referral,3,98.34,0.304,68.44,205.31,88.51,116.8,0.569
O002180,2025-04-01,P027,Product 27,Home,Email,1,48.71,0.25,36.54,36.54,26.79,9.75,0.267
O002181,2024-12-07,P001,Product 1,Home,Organic,3,190.88,0.22,193.64,580.91,409.44,171.46,0.295
O002182,2025-04-02,P006,Product 6,Home,Referral,3,41.43,0.303,28.88,86.64,68.36,18.28,0.211
O002183,2024-04-10,P015,Product 15,Home,Google,2,82.78,0.227,63.96,127.93,91.05,36.87,0.288
O002184,2024-11-10,P008,Product 8,Beauty,Google,1,148.57,0.157,162.75,162.75,67.6,95.15,0.585
O002185,2024-02-07,P046,Product 46,Electronics,Email,1,130.31,0.173,107.72,107.72,97.73,9.99,0.093
O002186,2025-03-07,P007,Product 7,Supplements,Email,1,18.81,0.11,16.74,16.74,8.46,8.28,0.494
O002187,2024-12-03,P049,Product 49,Supplements,Organic,3,118.83,0.173,127.78,383.33,208.55,174.78,0.456
O002188,2024-01-24,P030,Product 30,Accessories,Email,1,194.37,0.179,159.56,159.56,58.31,101.25,0.635
O002189,2025-05-25,P048,Product 48,Accessories,Google,1,149.98,0.125,131.29,131.29,44.99,86.3,0.657
O002190,2024-12-19,P005,Product 5,Supplements,Facebook,1,175.24,0.161,191.08,191.08,102.52,88.56,0.463
O002191,2025-01-09,P050,Product 50,Supplements,Organic,1,37.12,0.165,30.99,30.99,16.71,14.28,0.461
O002192,2024-05-09,P035,Product 35,Beauty,Google,2,114.84,0.227,88.76,177.52,80.39,97.13,0.547
O002193,2024-01-21,P046,Product 46,Electronics,Facebook,2,130.31,0.373,81.7,163.4,195.47,-32.07,-0.196
O002194,2025-04-14,P041,Product 41,Home,Facebook,3,69.3,0.427,39.71,119.14,114.34,4.8,0.04
O002195,2024-07-04,P033,Product 33,Home,Organic,3,23.37,0.308,14.55,43.65,34.7,8.95,0.205
O002196,2024-02-09,P007,Product 7,Supplements,Organic,3,18.81,0.166,15.69,47.08,25.39,21.69,0.461
O002197,2024-02-27,P007,Product 7,Supplements,Referral,1,18.81,0.225,14.57,14.57,8.46,6.11,0.419
O002198,2025-06-09,P013,Product 13,Supplements,Email,1,128.19,0.203,91.95,91.95,51.92,40.03,0.435
O002199,2024-05-11,P024,Product 24,Home,Organic,2,96.43,0.185,78.6,157.2,106.07,51.13,0.325
O002200,2025-02-15,P040,Product 40,Electronics,Facebook,1,157.87,0.275,114.49,114.49,118.4,-3.91,-0.034
O002201,2024-06-08,P037,Product 37,Home,Email,1,115.4,0.332,69.33,69.33,57.12,12.21,0.176
O002202,2025-05-31,P004,Product 4,Supplements,Facebook,1,33.5,0.34,22.11,22.11,15.07,7.04,0.318
O002203,2024-12-04,P029,Product 29,Beauty,Organic,1,120.02,0.448,86.14,86.14,54.61,31.53,0.366
O002204,2024-01-23,P020,Product 20,Beauty,Referral,2,190.54,0.285,136.23,272.45,133.38,139.07,0.51
O002205,2025-03-02,P005,Product 5,Supplements,Google,1,175.24,0.312,120.58,120.58,78.86,41.72,0.346
O002206,2025-04-08,P044,Product 44,Supplements,Facebook,3,28.7,0.252,21.47,64.42,38.74,25.68,0.399
O002207,2024-10-22,P042,Product 42,Supplements,Organic,2,51.79,0.138,44.62,89.24,46.61,42.63,0.478
O002208,2024-08-12,P032,Product 32,Beauty,Google,2,180.54,0.312,111.87,223.73,113.74,109.99,0.492
O002209,2025-02-07,P019,Product 19,Accessories,Email,1,98.34,0.192,79.5,79.5,29.5,49.99,0.629
O002210,2024-08-25,P050,Product 50,Supplements,Organic,1,37.12,0.277,24.17,24.17,15.04,9.13,0.378
O002211,2024-11-21,P036,Product 36,Beauty,Organic,3,193.57,0.152,213.35,640.04,264.23,375.81,0.587
O002212,2025-04-05,P026,Product 26,Supplements,Google,1,183.22,0.141,157.36,157.36,82.45,74.91,0.476
O002213,2024-10-28,P035,Product 35,Beauty,Organic,1,114.84,0.107,102.51,102.51,40.2,62.31,0.608
O002214,2024-12-30,P039,Product 39,Accessories,Facebook,1,28.79,0.111,33.28,33.28,11.23,22.05,0.663
O002215,2024-11-18,P024,Product 24,Home,Email,1,96.43,0.163,104.95,104.95,68.95,36.0,0.343
O002216,2024-05-30,P021,Product 21,Home,Referral,1,119.21,0.191,96.42,96.42,65.56,30.86,0.32
O002217,2024-06-02,P005,Product 5,Supplements,Email,2,175.24,0.155,133.29,266.58,141.95,124.64,0.468
O002218,2025-06-04,P016,Product 16,Supplements,Email,1,85.76,0.195,62.16,62.16,34.73,27.43,0.441
O002219,2025-02-02,P013,Product 13,Supplements,Organic,1,128.19,0.239,97.58,97.58,57.69,39.89,0.409
O002220,2024-11-23,P035,Product 35,Beauty,Google,3,114.84,0.269,109.07,327.21,156.76,170.44,0.521
O002221,2024-06-05,P014,Product 14,Beauty,Organic,1,23.63,0.252,15.91,15.91,7.44,8.46,0.532
O002222,2024-04-23,P022,Product 22,Beauty,Referral,1,71.35,0.19,57.79,57.79,24.97,32.82,0.568
O002223,2024-06-17,P047,Product 47,Beauty,Organic,2,32.65,0.136,25.4,50.8,20.57,30.23,0.595
O002224,2025-06-11,P002,Product 2,Supplements,Email,1,159.24,0.14,123.3,123.3,64.49,58.81,0.477
O002225,2024-11-02,P015,Product 15,Home,Email,2,82.78,0.161,90.32,180.64,118.37,62.27,0.345
O002226,2024-05-14,P039,Product 39,Accessories,Referral,1,28.79,0.26,21.32,21.32,8.64,12.68,0.595
O002227,2025-04-28,P026,Product 26,Supplements,Google,3,183.22,0.178,150.63,451.88,247.35,204.52,0.453
O002228,2024-02-07,P024,Product 24,Home,Facebook,2,96.43,0.301,67.45,134.9,106.07,28.83,0.214
O002229,2024-09-25,P027,Product 27,Home,Google,2,48.71,0.254,36.33,72.66,53.59,19.07,0.262
O002230,2025-05-05,P020,Product 20,Beauty,Google,1,190.54,0.182,155.95,155.95,66.69,89.26,0.572
